Bridge_ID,Age (years),Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Bridge_Design,Humidity (%),Risk_Level
8140,24,1637.263726,41.62916292,83.25832583,8158.415842,Windy,4069.906991,81.39813981,8.139813981,851.1851185,406.9906991,Arch,81.39813981,High
8141,14,1637.458746,41.63366337,83.26732673,8159.405941,Rainy,4070.407041,81.40814081,8.140814081,851.2651265,407.0407041,Beam,81.40814081,High
8142,32,1637.653765,41.63816382,83.27632763,8160.39604,Sunny,4070.907091,81.41814181,8.141814181,851.3451345,407.0907091,Truss,81.41814181,High
8143,20,1637.848785,41.64266427,83.28532853,8161.386139,Snowy,4071.407141,81.42814281,8.142814281,851.4251425,407.1407141,Arch,81.42814281,High
8144,26,1638.043804,41.64716472,83.29432943,8162.376238,Cloudy,4071.907191,81.43814381,8.143814381,851.5051505,407.1907191,Beam,81.43814381,High
8145,45,1638.238824,41.65166517,83.30333033,8163.366337,Windy,4072.407241,81.44814481,8.144814481,851.5851585,407.2407241,Truss,81.44814481,High
8146,31,1638.433843,41.65616562,83.31233123,8164.356436,Rainy,4072.907291,81.45814581,8.145814581,851.6651665,407.2907291,Arch,81.45814581,High
8147,42,1638.628863,41.66066607,83.32133213,8165.346535,Sunny,4073.407341,81.46814681,8.146814681,851.7451745,407.3407341,Beam,81.46814681,High
8148,26,1638.823882,41.66516652,83.33033303,8166.336634,Snowy,4073.907391,81.47814781,8.147814781,851.8251825,407.3907391,Truss,81.47814781,High
8149,3,1639.018902,41.66966697,83.33933393,8167.326733,Cloudy,4074.407441,81.48814881,8.148814881,851.9051905,407.4407441,Arch,81.48814881,High
8150,14,1639.213921,41.67416742,83.34833483,8168.316832,Windy,4074.907491,81.49814981,8.149814981,851.9851985,407.4907491,Beam,81.49814981,High
8151,45,1639.408941,41.67866787,83.35733573,8169.306931,Rainy,4075.407541,81.50815082,8.150815082,852.0652065,407.5407541,Truss,81.50815082,High
8152,13,1639.60396,41.68316832,83.36633663,8170.29703,Sunny,4075.907591,81.51815182,8.151815182,852.1452145,407.5907591,Arch,81.51815182,High
8153,35,1639.79898,41.68766877,83.37533753,8171.287129,Snowy,4076.407641,81.52815282,8.152815282,852.2252225,407.6407641,Beam,81.52815282,High
8154,40,1639.993999,41.69216922,83.38433843,8172.277228,Cloudy,4076.907691,81.53815382,8.153815382,852.3052305,407.6907691,Truss,81.53815382,High
8155,27,1640.189019,41.69666967,83.39333933,8173.267327,Windy,4077.407741,81.54815482,8.154815482,852.3852385,407.7407741,Arch,81.54815482,High
8156,18,1640.384038,41.70117012,83.40234023,8174.257426,Rainy,4077.907791,81.55815582,8.155815582,852.4652465,407.7907791,Beam,81.55815582,High
8157,7,1640.579058,41.70567057,83.41134113,8175.247525,Sunny,4078.407841,81.56815682,8.156815682,852.5452545,407.8407841,Truss,81.56815682,High
8158,23,1640.774077,41.71017102,83.42034203,8176.237624,Snowy,4078.907891,81.57815782,8.157815782,852.6252625,407.8907891,Arch,81.57815782,High
8159,3,1640.969097,41.71467147,83.42934293,8177.227723,Cloudy,4079.407941,81.58815882,8.158815882,852.7052705,407.9407941,Beam,81.58815882,High
8160,7,1641.164116,41.71917192,83.43834383,8178.217822,Windy,4079.907991,81.59815982,8.159815982,852.7852785,407.9907991,Truss,81.59815982,High
8161,32,1641.359136,41.72367237,83.44734473,8179.207921,Rainy,4080.408041,81.60816082,8.160816082,852.8652865,408.0408041,Arch,81.60816082,High
8162,49,1641.554155,41.72817282,83.45634563,8180.19802,Sunny,4080.908091,81.61816182,8.161816182,852.9452945,408.0908091,Beam,81.61816182,High
8163,16,1641.749175,41.73267327,83.46534653,8181.188119,Snowy,4081.408141,81.62816282,8.162816282,853.0253025,408.1408141,Truss,81.62816282,High
8164,22,1641.944194,41.73717372,83.47434743,8182.178218,Cloudy,4081.908191,81.63816382,8.163816382,853.1053105,408.1908191,Arch,81.63816382,High
8165,37,1642.139214,41.74167417,83.48334833,8183.168317,Windy,4082.408241,81.64816482,8.164816482,853.1853185,408.2408241,Beam,81.64816482,High
8166,20,1642.334233,41.74617462,83.49234923,8184.158416,Rainy,4082.908291,81.65816582,8.165816582,853.2653265,408.2908291,Truss,81.65816582,High
8167,5,1642.529253,41.75067507,83.50135014,8185.148515,Sunny,4083.408341,81.66816682,8.166816682,853.3453345,408.3408341,Arch,81.66816682,High
8168,22,1642.724272,41.75517552,83.51035104,8186.138614,Snowy,4083.908391,81.67816782,8.167816782,853.4253425,408.3908391,Beam,81.67816782,High
8169,7,1642.919292,41.75967597,83.51935194,8187.128713,Cloudy,4084.408441,81.68816882,8.168816882,853.5053505,408.4408441,Truss,81.68816882,High
8170,39,1643.114311,41.76417642,83.52835284,8188.118812,Windy,4084.908491,81.69816982,8.169816982,853.5853585,408.4908491,Arch,81.69816982,High
8171,14,1643.309331,41.76867687,83.53735374,8189.108911,Rainy,4085.408541,81.70817082,8.170817082,853.6653665,408.5408541,Beam,81.70817082,High
8172,20,1643.50435,41.77317732,83.54635464,8190.09901,Sunny,4085.908591,81.71817182,8.171817182,853.7453745,408.5908591,Truss,81.71817182,High
8173,28,1643.69937,41.77767777,83.55535554,8191.089109,Snowy,4086.408641,81.72817282,8.172817282,853.8253825,408.6408641,Arch,81.72817282,High
8174,49,1643.894389,41.78217822,83.56435644,8192.079208,Cloudy,4086.908691,81.73817382,8.173817382,853.9053905,408.6908691,Beam,81.73817382,High
8175,8,1644.089409,41.78667867,83.57335734,8193.069307,Windy,4087.408741,81.74817482,8.174817482,853.9853985,408.7408741,Truss,81.74817482,High
8176,22,1644.284428,41.79117912,83.58235824,8194.059406,Rainy,4087.908791,81.75817582,8.175817582,854.0654065,408.7908791,Arch,81.75817582,High
8177,33,1644.479448,41.79567957,83.59135914,8195.049505,Sunny,4088.408841,81.76817682,8.176817682,854.1454145,408.8408841,Beam,81.76817682,High
8178,20,1644.674467,41.80018002,83.60036004,8196.039604,Snowy,4088.908891,81.77817782,8.177817782,854.2254225,408.8908891,Truss,81.77817782,High
8179,37,1644.869487,41.80468047,83.60936094,8197.029703,Cloudy,4089.408941,81.78817882,8.178817882,854.3054305,408.9408941,Arch,81.78817882,High
8180,2,1645.064506,41.80918092,83.61836184,8198.019802,Windy,4089.908991,81.79817982,8.179817982,854.3854385,408.9908991,Beam,81.79817982,High
8181,42,1645.259526,41.81368137,83.62736274,8199.009901,Rainy,4090.409041,81.80818082,8.180818082,854.4654465,409.0409041,Truss,81.80818082,High
8182,0,1645.454545,41.81818182,83.63636364,8200,Sunny,4090.909091,81.81818182,8.181818182,854.5454545,409.0909091,Arch,81.81818182,High
8183,46,1645.649565,41.82268227,83.64536454,8200.990099,Snowy,4091.409141,81.82818282,8.182818282,854.6254625,409.1409141,Beam,81.82818282,High
8184,40,1645.844584,41.82718272,83.65436544,8201.980198,Cloudy,4091.909191,81.83818382,8.183818382,854.7054705,409.1909191,Truss,81.83818382,High
8185,9,1646.039604,41.83168317,83.66336634,8202.970297,Windy,4092.409241,81.84818482,8.184818482,854.7854785,409.2409241,Arch,81.84818482,High
8186,44,1646.234623,41.83618362,83.67236724,8203.960396,Rainy,4092.909291,81.85818582,8.185818582,854.8654865,409.2909291,Beam,81.85818582,High
8187,0,1646.429643,41.84068407,83.68136814,8204.950495,Sunny,4093.409341,81.86818682,8.186818682,854.9454945,409.3409341,Truss,81.86818682,High
8188,19,1646.624662,41.84518452,83.69036904,8205.940594,Snowy,4093.909391,81.87818782,8.187818782,855.0255026,409.3909391,Arch,81.87818782,High
8189,41,1646.819682,41.84968497,83.69936994,8206.930693,Cloudy,4094.409441,81.88818882,8.188818882,855.1055106,409.4409441,Beam,81.88818882,High
8190,33,1647.014701,41.85418542,83.70837084,8207.920792,Windy,4094.909491,81.89818982,8.189818982,855.1855186,409.4909491,Truss,81.89818982,High
8191,46,1647.209721,41.85868587,83.71737174,8208.910891,Rainy,4095.409541,81.90819082,8.190819082,855.2655266,409.5409541,Arch,81.90819082,High
8192,13,1647.40474,41.86318632,83.72637264,8209.90099,Sunny,4095.909591,81.91819182,8.191819182,855.3455346,409.5909591,Beam,81.91819182,High
8193,24,1647.59976,41.86768677,83.73537354,8210.891089,Snowy,4096.409641,81.92819282,8.192819282,855.4255426,409.6409641,Truss,81.92819282,High
8194,45,1647.794779,41.87218722,83.74437444,8211.881188,Cloudy,4096.909691,81.93819382,8.193819382,855.5055506,409.6909691,Arch,81.93819382,High
8195,19,1647.989799,41.87668767,83.75337534,8212.871287,Windy,4097.409741,81.94819482,8.194819482,855.5855586,409.7409741,Beam,81.94819482,High
8196,0,1648.184818,41.88118812,83.76237624,8213.861386,Rainy,4097.909791,81.95819582,8.195819582,855.6655666,409.7909791,Truss,81.95819582,High
8197,9,1648.379838,41.88568857,83.77137714,8214.851485,Sunny,4098.409841,81.96819682,8.196819682,855.7455746,409.8409841,Arch,81.96819682,High
8198,35,1648.574857,41.89018902,83.78037804,8215.841584,Snowy,4098.909891,81.97819782,8.197819782,855.8255826,409.8909891,Beam,81.97819782,High
8199,33,1648.769877,41.89468947,83.78937894,8216.831683,Cloudy,4099.409941,81.98819882,8.198819882,855.9055906,409.9409941,Truss,81.98819882,High
8200,43,1648.964896,41.89918992,83.79837984,8217.821782,Windy,4099.909991,81.99819982,8.199819982,855.9855986,409.9909991,Arch,81.99819982,High
8201,34,1649.159916,41.90369037,83.80738074,8218.811881,Rainy,4100.410041,82.00820082,8.200820082,856.0656066,410.0410041,Beam,82.00820082,High
8202,19,1649.354935,41.90819082,83.81638164,8219.80198,Sunny,4100.910091,82.01820182,8.201820182,856.1456146,410.0910091,Truss,82.01820182,High
8203,13,1649.549955,41.91269127,83.82538254,8220.792079,Snowy,4101.410141,82.02820282,8.202820282,856.2256226,410.1410141,Arch,82.02820282,High
8204,18,1649.744974,41.91719172,83.83438344,8221.782178,Cloudy,4101.910191,82.03820382,8.203820382,856.3056306,410.1910191,Beam,82.03820382,High
8205,3,1649.939994,41.92169217,83.84338434,8222.772277,Windy,4102.410241,82.04820482,8.204820482,856.3856386,410.2410241,Truss,82.04820482,High
8206,0,1650.135014,41.92619262,83.85238524,8223.762376,Rainy,4102.910291,82.05820582,8.205820582,856.4656466,410.2910291,Arch,82.05820582,High
8207,23,1650.330033,41.93069307,83.86138614,8224.752475,Sunny,4103.410341,82.06820682,8.206820682,856.5456546,410.3410341,Beam,82.06820682,High
8208,26,1650.525053,41.93519352,83.87038704,8225.742574,Snowy,4103.910391,82.07820782,8.207820782,856.6256626,410.3910391,Truss,82.07820782,High
8209,33,1650.720072,41.93969397,83.87938794,8226.732673,Cloudy,4104.410441,82.08820882,8.208820882,856.7056706,410.4410441,Arch,82.08820882,High
8210,11,1650.915092,41.94419442,83.88838884,8227.722772,Windy,4104.910491,82.09820982,8.209820982,856.7856786,410.4910491,Beam,82.09820982,High
8211,35,1651.110111,41.94869487,83.89738974,8228.712871,Rainy,4105.410541,82.10821082,8.210821082,856.8656866,410.5410541,Truss,82.10821082,High
8212,19,1651.305131,41.95319532,83.90639064,8229.70297,Sunny,4105.910591,82.11821182,8.211821182,856.9456946,410.5910591,Arch,82.11821182,High
8213,34,1651.50015,41.95769577,83.91539154,8230.693069,Snowy,4106.410641,82.12821282,8.212821282,857.0257026,410.6410641,Beam,82.12821282,High
8214,17,1651.69517,41.96219622,83.92439244,8231.683168,Cloudy,4106.910691,82.13821382,8.213821382,857.1057106,410.6910691,Truss,82.13821382,High
8215,41,1651.890189,41.96669667,83.93339334,8232.673267,Windy,4107.410741,82.14821482,8.214821482,857.1857186,410.7410741,Arch,82.14821482,High
8216,48,1652.085209,41.97119712,83.94239424,8233.663366,Rainy,4107.910791,82.15821582,8.215821582,857.2657266,410.7910791,Beam,82.15821582,High
8217,47,1652.280228,41.97569757,83.95139514,8234.653465,Sunny,4108.410841,82.16821682,8.216821682,857.3457346,410.8410841,Truss,82.16821682,High
8218,49,1652.475248,41.98019802,83.96039604,8235.643564,Snowy,4108.910891,82.17821782,8.217821782,857.4257426,410.8910891,Arch,82.17821782,High
8219,40,1652.670267,41.98469847,83.96939694,8236.633663,Cloudy,4109.410941,82.18821882,8.218821882,857.5057506,410.9410941,Beam,82.18821882,High
8220,8,1652.865287,41.98919892,83.97839784,8237.623762,Windy,4109.910991,82.19821982,8.219821982,857.5857586,410.9910991,Truss,82.19821982,High
8221,48,1653.060306,41.99369937,83.98739874,8238.613861,Rainy,4110.411041,82.20822082,8.220822082,857.6657666,411.0411041,Arch,82.20822082,High
8222,37,1653.255326,41.99819982,83.99639964,8239.60396,Sunny,4110.911091,82.21822182,8.221822182,857.7457746,411.0911091,Beam,82.21822182,High
8223,49,1653.450345,42.00270027,84.00540054,8240.594059,Snowy,4111.411141,82.22822282,8.222822282,857.8257826,411.1411141,Truss,82.22822282,High
8224,8,1653.645365,42.00720072,84.01440144,8241.584158,Cloudy,4111.911191,82.23822382,8.223822382,857.9057906,411.1911191,Arch,82.23822382,High
8225,1,1653.840384,42.01170117,84.02340234,8242.574257,Windy,4112.411241,82.24822482,8.224822482,857.9857986,411.2411241,Beam,82.24822482,High
8226,10,1654.035404,42.01620162,84.03240324,8243.564356,Rainy,4112.911291,82.25822582,8.225822582,858.0658066,411.2911291,Truss,82.25822582,High
8227,3,1654.230423,42.02070207,84.04140414,8244.554455,Sunny,4113.411341,82.26822682,8.226822682,858.1458146,411.3411341,Arch,82.26822682,High
8228,22,1654.425443,42.02520252,84.05040504,8245.544554,Snowy,4113.911391,82.27822782,8.227822782,858.2258226,411.3911391,Beam,82.27822782,High
8229,38,1654.620462,42.02970297,84.05940594,8246.534653,Cloudy,4114.411441,82.28822882,8.228822882,858.3058306,411.4411441,Truss,82.28822882,High
8230,29,1654.815482,42.03420342,84.06840684,8247.524752,Windy,4114.911491,82.29822982,8.229822982,858.3858386,411.4911491,Arch,82.29822982,High
8231,40,1655.010501,42.03870387,84.07740774,8248.514851,Rainy,4115.411541,82.30823082,8.230823082,858.4658466,411.5411541,Beam,82.30823082,High
8232,10,1655.205521,42.04320432,84.08640864,8249.50495,Sunny,4115.911591,82.31823182,8.231823182,858.5458546,411.5911591,Truss,82.31823182,High
8233,46,1655.40054,42.04770477,84.09540954,8250.49505,Snowy,4116.411641,82.32823282,8.232823282,858.6258626,411.6411641,Arch,82.32823282,High
8234,18,1655.59556,42.05220522,84.10441044,8251.485149,Cloudy,4116.911691,82.33823382,8.233823382,858.7058706,411.6911691,Beam,82.33823382,High
8235,12,1655.790579,42.05670567,84.11341134,8252.475248,Windy,4117.411741,82.34823482,8.234823482,858.7858786,411.7411741,Truss,82.34823482,High
8236,1,1655.985599,42.06120612,84.12241224,8253.465347,Rainy,4117.911791,82.35823582,8.235823582,858.8658866,411.7911791,Arch,82.35823582,High
8237,27,1656.180618,42.06570657,84.13141314,8254.455446,Sunny,4118.411841,82.36823682,8.236823682,858.9458946,411.8411841,Beam,82.36823682,High
8238,14,1656.375638,42.07020702,84.14041404,8255.445545,Snowy,4118.911891,82.37823782,8.237823782,859.0259026,411.8911891,Truss,82.37823782,High
8239,45,1656.570657,42.07470747,84.14941494,8256.435644,Cloudy,4119.411941,82.38823882,8.238823882,859.1059106,411.9411941,Arch,82.38823882,High
8240,36,1656.765677,42.07920792,84.15841584,8257.425743,Windy,4119.911991,82.39823982,8.239823982,859.1859186,411.9911991,Beam,82.39823982,High
8241,22,1656.960696,42.08370837,84.16741674,8258.415842,Rainy,4120.412041,82.40824082,8.240824082,859.2659266,412.0412041,Truss,82.40824082,High
8242,13,1657.155716,42.08820882,84.17641764,8259.405941,Sunny,4120.912091,82.41824182,8.241824182,859.3459346,412.0912091,Arch,82.41824182,High
8243,25,1657.350735,42.09270927,84.18541854,8260.39604,Snowy,4121.412141,82.42824282,8.242824282,859.4259426,412.1412141,Beam,82.42824282,High
8244,43,1657.545755,42.09720972,84.19441944,8261.386139,Cloudy,4121.912191,82.43824382,8.243824382,859.5059506,412.1912191,Truss,82.43824382,High
8245,14,1657.740774,42.10171017,84.20342034,8262.376238,Windy,4122.412241,82.44824482,8.244824482,859.5859586,412.2412241,Arch,82.44824482,High
8246,0,1657.935794,42.10621062,84.21242124,8263.366337,Rainy,4122.912291,82.45824582,8.245824582,859.6659666,412.2912291,Beam,82.45824582,High
8247,44,1658.130813,42.11071107,84.22142214,8264.356436,Sunny,4123.412341,82.46824682,8.246824682,859.7459746,412.3412341,Truss,82.46824682,High
8248,29,1658.325833,42.11521152,84.23042304,8265.346535,Snowy,4123.912391,82.47824782,8.247824782,859.8259826,412.3912391,Arch,82.47824782,High
8249,44,1658.520852,42.11971197,84.23942394,8266.336634,Cloudy,4124.412441,82.48824882,8.248824882,859.9059906,412.4412441,Beam,82.48824882,High
8250,28,1658.715872,42.12421242,84.24842484,8267.326733,Windy,4124.912491,82.49824982,8.249824982,859.9859986,412.4912491,Truss,82.49824982,High
8251,9,1658.910891,42.12871287,84.25742574,8268.316832,Rainy,4125.412541,82.50825083,8.250825083,860.0660066,412.5412541,Arch,82.50825083,High
8252,41,1659.105911,42.13321332,84.26642664,8269.306931,Sunny,4125.912591,82.51825183,8.251825183,860.1460146,412.5912591,Beam,82.51825183,High
8253,34,1659.30093,42.13771377,84.27542754,8270.29703,Snowy,4126.412641,82.52825283,8.252825283,860.2260226,412.6412641,Truss,82.52825283,High
8254,43,1659.49595,42.14221422,84.28442844,8271.287129,Cloudy,4126.912691,82.53825383,8.253825383,860.3060306,412.6912691,Arch,82.53825383,High
8255,6,1659.690969,42.14671467,84.29342934,8272.277228,Windy,4127.412741,82.54825483,8.254825483,860.3860386,412.7412741,Beam,82.54825483,High
8256,10,1659.885989,42.15121512,84.30243024,8273.267327,Rainy,4127.912791,82.55825583,8.255825583,860.4660466,412.7912791,Truss,82.55825583,High
8257,19,1660.081008,42.15571557,84.31143114,8274.257426,Sunny,4128.412841,82.56825683,8.256825683,860.5460546,412.8412841,Arch,82.56825683,High
8258,30,1660.276028,42.16021602,84.32043204,8275.247525,Snowy,4128.912891,82.57825783,8.257825783,860.6260626,412.8912891,Beam,82.57825783,High
8259,23,1660.471047,42.16471647,84.32943294,8276.237624,Cloudy,4129.412941,82.58825883,8.258825883,860.7060706,412.9412941,Truss,82.58825883,High
8260,3,1660.666067,42.16921692,84.33843384,8277.227723,Windy,4129.912991,82.59825983,8.259825983,860.7860786,412.9912991,Arch,82.59825983,High
8261,45,1660.861086,42.17371737,84.34743474,8278.217822,Rainy,4130.413041,82.60826083,8.260826083,860.8660866,413.0413041,Beam,82.60826083,High
8262,42,1661.056106,42.17821782,84.35643564,8279.207921,Sunny,4130.913091,82.61826183,8.261826183,860.9460946,413.0913091,Truss,82.61826183,High
8263,2,1661.251125,42.18271827,84.36543654,8280.19802,Snowy,4131.413141,82.62826283,8.262826283,861.0261026,413.1413141,Arch,82.62826283,High
8264,34,1661.446145,42.18721872,84.37443744,8281.188119,Cloudy,4131.913191,82.63826383,8.263826383,861.1061106,413.1913191,Beam,82.63826383,High
8265,7,1661.641164,42.19171917,84.38343834,8282.178218,Windy,4132.413241,82.64826483,8.264826483,861.1861186,413.2413241,Truss,82.64826483,High
8266,10,1661.836184,42.19621962,84.39243924,8283.168317,Rainy,4132.913291,82.65826583,8.265826583,861.2661266,413.2913291,Arch,82.65826583,High
8267,22,1662.031203,42.20072007,84.40144014,8284.158416,Sunny,4133.413341,82.66826683,8.266826683,861.3461346,413.3413341,Beam,82.66826683,High
8268,24,1662.226223,42.20522052,84.41044104,8285.148515,Snowy,4133.913391,82.67826783,8.267826783,861.4261426,413.3913391,Truss,82.67826783,High
8269,10,1662.421242,42.20972097,84.41944194,8286.138614,Cloudy,4134.413441,82.68826883,8.268826883,861.5061506,413.4413441,Arch,82.68826883,High
8270,12,1662.616262,42.21422142,84.42844284,8287.128713,Windy,4134.913491,82.69826983,8.269826983,861.5861586,413.4913491,Beam,82.69826983,High
8271,20,1662.811281,42.21872187,84.43744374,8288.118812,Rainy,4135.413541,82.70827083,8.270827083,861.6661666,413.5413541,Truss,82.70827083,High
8272,44,1663.006301,42.22322232,84.44644464,8289.108911,Sunny,4135.913591,82.71827183,8.271827183,861.7461746,413.5913591,Arch,82.71827183,High
